# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1622369808, 34969157, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369813, 34972443, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369818, 34975631, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369823, 34978903, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369828, 34982130, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369834, 34985480, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369839, 34988682, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369844, 34991932, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369849, 34995169, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369854, 34998352, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369860, 35001599, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369865, 35004929, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369870, 35007967, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369875, 35011104, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369880, 35014192, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369885, 35017338, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369890, 35020515, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369895, 35023798, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369901, 35026975, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369906, 35030276, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369911, 35033353, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369916, 35036600, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369921, 35039780, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369926, 35042961, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369931, 35046204, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369937, 35049457, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369942, 35052583, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369947, 35055753, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369952, 35058928, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369957, 35062090, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369962, 35065294, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369967, 35068451, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369972, 35071678, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369977, 35074794, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369983, 35078081, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369988, 35081220, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369993, 35084438, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622369998, 35087735, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370003, 35090928, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370008, 35094078, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370013, 35097282, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370019, 35100432, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370024, 35103665, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370029, 35106956, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370034, 35110128, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370039, 35113408, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370045, 35116760, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370050, 35119902, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370055, 35123066, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370060, 35126283, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370065, 35129642, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370070, 35132758, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370075, 35135946, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370080, 35139047, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370085, 35142281, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370091, 35145404, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370096, 35148640, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370101, 35151730, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370106, 35154899, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370111, 35158173, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370116, 35161356, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370122, 35164648, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370127, 35167795, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370132, 35171017, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370137, 35174260, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370142, 35177576, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370147, 35180854, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370153, 35184185, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370158, 35187395, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370163, 35190584, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370168, 35193884, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370173, 35196984, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370178, 35200252, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370184, 35203560, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370189, 35206865, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370194, 35210069, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370199, 35213259, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370204, 35216389, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370209, 35219411, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370214, 35222519, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370219, 35225683, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370225, 35228932, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370230, 35232118, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370235, 35235300, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370240, 35238418, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370245, 35241613, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370250, 35244779, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370255, 35247989, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370260, 35251252, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370265, 35254435, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370271, 35257717, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370276, 35260842, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370281, 35264157, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370286, 35267356, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370291, 35270663, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370296, 35273916, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370301, 35277030, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370306, 35280184, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370312, 35283494, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370317, 35286696, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370322, 35289762, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370327, 35292956, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370333, 35296127, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370338, 35299178, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370343, 35302350, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370348, 35305529, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370353, 35308764, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370358, 35312013, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370363, 35315190, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370368, 35318493, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370374, 35321794, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370379, 35324977, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370384, 35328338, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370389, 35331564, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370394, 35334798, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370399, 35338162, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370405, 35341302, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370410, 35344505, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370415, 35347716, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370420, 35350937, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370425, 35354120, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370430, 35357380, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370436, 35360688, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370441, 35363880, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370446, 35367002, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370451, 35370298, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370456, 35373465, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370461, 35376533, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370466, 35379887, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370471, 35383013, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370476, 35386170, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370482, 35389442, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370487, 35392616, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370492, 35395826, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370497, 35399080, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370502, 35402259, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370507, 35405450, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370512, 35408615, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370517, 35411805, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370523, 35415085, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370528, 35418271, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370533, 35421544, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370538, 35424831, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370543, 35427950, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370548, 35431201, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370553, 35434536, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370559, 35437776, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370564, 35441123, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370569, 35444267, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370574, 35447534, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370580, 35450774, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370585, 35454002, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370590, 35457030, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370595, 35460257, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370600, 35463448, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370605, 35466603, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370611, 35469775, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370616, 35472933, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370621, 35476065, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370626, 35479257, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370631, 35482345, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370636, 35485431, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370641, 35488529, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370647, 35491803, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370652, 35494894, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370657, 35498033, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370662, 35501155, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370667, 35504265, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370672, 35507393, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370678, 35510475, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370683, 35513635, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370688, 35516825, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370693, 35519879, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370698, 35522996, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370703, 35526061, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370708, 35529170, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370713, 35532288, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370719, 35535453, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370724, 35538491, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370729, 35541515, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370734, 35544646, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370739, 35547823, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370744, 35551024, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370750, 35554174, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370755, 35557382, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370760, 35560627, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370765, 35563802, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370770, 35567040, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370775, 35570028, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370781, 35573153, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370786, 35576275, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370791, 35579405, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370796, 35582498, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370801, 35585690, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370806, 35588956, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370812, 35592160, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370817, 35595363, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370822, 35598468, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370827, 35601667, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370832, 35604832, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370837, 35607944, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370843, 35611199, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370848, 35614295, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370853, 35617362, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370858, 35620588, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370863, 35623751, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370868, 35626904, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370873, 35630198, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370879, 35633465, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370884, 35636752, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370889, 35639940, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370894, 35643267, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370900, 35646652, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370905, 35649994, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370910, 35653322, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370915, 35656498, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370921, 35659797, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370926, 35663024, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370931, 35666219, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370936, 35669342, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370941, 35672578, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370946, 35675956, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370952, 35679195, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370957, 35682439, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370962, 35685740, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370967, 35689073, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370972, 35692219, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370977, 35695357, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370983, 35698593, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370988, 35701811, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370993, 35704995, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622370998, 35708221, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371003, 35711463, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371008, 35714708, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371013, 35717901, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371019, 35721235, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371024, 35724417, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371029, 35727638, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371034, 35730859, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371039, 35734012, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371044, 35737248, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371050, 35740554, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371055, 35743718, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371060, 35746970, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371065, 35749981, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371070, 35752872, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371075, 35755797, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371080, 35758730, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371085, 35761695, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371090, 35764669, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371096, 35767659, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371101, 35770702, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371106, 35773565, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371111, 35776544, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371116, 35779536, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371121, 35782474, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371126, 35785463, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371131, 35788500, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371136, 35791298, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371142, 35794379, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371147, 35797419, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371152, 35800308, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371157, 35803378, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371163, 35806455, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371168, 35809424, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371173, 35812477, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371178, 35815345, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371183, 35818356, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371188, 35821307, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371193, 35824308, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371198, 35827307, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371203, 35830287, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371209, 35833351, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371214, 35836432, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371219, 35839389, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371224, 35842486, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371229, 35845425, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371235, 35848372, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371240, 35851448, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371245, 35854539, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371250, 35857575, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371256, 35860593, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371261, 35863645, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371266, 35866701, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371271, 35869726, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371276, 35872641, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371281, 35875604, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371286, 35878578, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371291, 35881562, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371297, 35884485, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371302, 35887315, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371307, 35890615, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371312, 35893829, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371317, 35897114, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371323, 35900289, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371328, 35903454, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371333, 35906678, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371338, 35909883, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371343, 35913216, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371349, 35916448, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371354, 35919621, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371359, 35922830, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371364, 35926175, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371369, 35929386, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371375, 35932712, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371380, 35935915, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371385, 35939153, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371390, 35942296, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371395, 35945626, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371401, 35948870, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371406, 35952064, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371411, 35955308, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371416, 35958612, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371421, 35961852, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371427, 35965175, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371432, 35968487, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371437, 35971753, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371442, 35974877, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371447, 35978058, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371452, 35981301, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371457, 35984500, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371463, 35987815, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371468, 35991050, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371473, 35994306, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371478, 35997648, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371484, 36000865, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371489, 36004053, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371494, 36007213, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371499, 36010283, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371504, 36013411, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622371509, 36016603, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
